,used_x,used_y
0,0.4563758389261743,-0.006711409395973256
1,-1.1543624161073822,0.16442953020134254
2,-1.1543624161073822,0.10738255033557031
3,0.4563758389261743,0.050335570469798974
4,4.751677852348994,-0.06375838926174504
5,-0.4832214765100673,-0.2919463087248322
6,-3.704697986577181,2.046979865771812
7,-1.5570469798657722,-0.006711409395973256
8,-1.6912751677852347,-0.12080536912751683
9,-3.973154362416107,0.16442953020134254
10,-2.7651006711409396,-1.4899328859060401
11,-1.5570469798657722,-1.889261744966443
12,1.1275167785234892,1.5335570469798663
13,-1.0201342281879198,0.10738255033557031
14,-1.2885906040268456,-0.006711409395973256
15,-2.3624161073825505,1.5335570469798663
16,-1.6912751677852347,-0.6912751677852347
17,-1.6912751677852347,-0.06375838926174504
18,-1.1543624161073822,0.22147651006711389
19,-0.8859060402684564,0.10738255033557031
20,-4.644295302013423,0.2785234899328861
21,1.1275167785234892,1.5906040268456376
22,-1.6912751677852347,-1.261744966442953
23,4.8859060402684555,-0.7483221476510065
24,-0.7516778523489931,0.10738255033557031
25,-4.51006711409396,-2.9731543624161074
26,-0.7516778523489931,-1.889261744966443
27,-1.6912751677852347,-0.2348993288590604
28,0.4563758389261743,0.10738255033557031
29,-1.422818791946309,0.050335570469798974
30,-1.6912751677852347,-0.006711409395973256
31,-1.6912751677852347,-0.2919463087248322
32,-1.9597315436241614,1.7617449664429534
33,-7.731543624161074,-0.5771812080536911
34,-1.422818791946309,-0.006711409395973256
35,-1.5570469798657722,-0.06375838926174504
36,-2.7651006711409396,-1.4328859060402683
37,-2.3624161073825505,1.5906040268456376
38,-2.7651006711409396,0.6208053691275168
39,-0.6174496644295298,0.10738255033557031
40,-4.51006711409396,0.3926174496644297
41,-1.6912751677852347,-0.34899328859060397
42,-1.2885906040268456,0.050335570469798974
43,-5.315436241610739,2.104026845637584
44,-0.6174496644295298,0.050335570469798974
45,7.167785234899329,2.104026845637584
46,0.5906040268456376,-0.06375838926174504
47,-4.912751677852349,3.302013422818792
48,-4.10738255033557,2.731543624161074
49,-2.899328859060403,-0.1778523489932886
50,-2.899328859060403,2.104026845637584
51,-4.912751677852349,0.7348993288590604
52,-1.5570469798657722,-0.46308724832214754
53,-4.644295302013423,-0.9194630872483223
54,3.1409395973154357,3.929530201342282
55,0.5906040268456376,-0.006711409395973256
56,-1.0201342281879198,0.16442953020134254
57,-7.731543624161074,-0.5201342281879193
58,-3.704697986577181,-0.8053691275167782
59,-1.1543624161073822,-1.2046979865771812
60,-2.093959731543624,-1.0335570469798658
61,-0.7516778523489931,-1.9463087248322148
62,-1.6912751677852347,-1.2046979865771812
63,-2.6308724832214763,1.9328859060402683
64,3.946308724832214,0.5067114093959733
65,-1.5570469798657722,-1.8322147651006713
66,-1.2885906040268456,0.33557046979865746
67,-1.9597315436241614,0.9630872483221475
68,-3.0335570469798654,0.10738255033557031
69,-3.302013422818792,0.848993288590604
70,4.483221476510067,-0.2348993288590604
71,-3.8389261744966445,-1.4899328859060401
72,-3.704697986577181,0.6778523489932891
73,0.9932885906040276,1.9328859060402683
74,-4.10738255033557,0.2785234899328861
75,-2.7651006711409396,1.7046979865771812
76,-1.422818791946309,-0.5771812080536911
77,0.8590604026845643,-0.06375838926174504
78,2.604026845637584,0.050335570469798974
79,0.724832214765101,-0.06375838926174504
80,-1.2885906040268456,0.3926174496644297
81,-3.704697986577181,1.6476510067114098
82,1.1275167785234892,-0.06375838926174504
83,-3.302013422818792,-0.12080536912751683
84,3.946308724832214,0.449664429530201
85,-2.496644295302014,0.16442953020134254
86,-1.1543624161073822,-1.1476510067114094
87,1.9328859060402692,2.3892617449664435
88,-0.08053691275167818,-3.429530201342282
89,0.9932885906040276,-0.06375838926174504
90,-5.315436241610739,0.5637583892617446
91,-0.8859060402684564,1.0201342281879198
92,0.053691275167786046,-0.06375838926174504
93,6.228187919463087,0.33557046979865746
94,-3.302013422818792,0.5067114093959733
95,-1.6912751677852347,-0.1778523489932886
96,2.3355704697986575,-0.46308724832214754
97,-5.315436241610739,-0.34899328859060397
98,-0.7516778523489931,1.9328859060402683
99,-4.912751677852349,3.24496644295302
100,-4.912751677852349,-2.2315436241610738
101,3.275167785234899,2.046979865771812
102,-1.2885906040268456,-0.06375838926174504
103,0.053691275167786046,-0.12080536912751683
104,-0.6174496644295298,-0.006711409395973256
105,5.691275167785236,0.33557046979865746
106,-4.778523489932886,-0.34899328859060397
107,-1.1543624161073822,-1.3187919463087248
108,0.5906040268456376,-0.12080536912751683
109,-3.1677852348993287,1.5335570469798663
110,1.2617449664429525,-1.7181208053691277
111,4.8859060402684555,-0.8053691275167782
112,1.9328859060402692,0.9060402684563762
113,1.2617449664429525,0.5067114093959733
114,-1.422818791946309,-0.40604026845637575
115,-3.973154362416107,-1.4899328859060401
116,-3.570469798657718,-2.573825503355705
117,0.5906040268456376,0.050335570469798974
118,-1.1543624161073822,0.2785234899328861
119,-1.9597315436241614,1.8187919463087248
120,0.724832214765101,-0.006711409395973256
121,1.5302013422818792,-0.5201342281879193
122,1.1275167785234892,0.5637583892617446
123,-2.093959731543624,-0.5201342281879193
124,-3.973154362416107,2.1610738255033555
125,4.8859060402684555,0.22147651006711389
126,-0.7516778523489931,-2.0033557046979866
127,-1.1543624161073822,1.476510067114094
128,-0.6174496644295298,-0.06375838926174504
129,0.5906040268456376,0.7348993288590604
130,-0.08053691275167818,0.22147651006711389
131,-1.422818791946309,-0.5201342281879193
132,-2.7651006711409396,-0.1778523489932886
133,-0.4832214765100673,-0.34899328859060397
134,-1.422818791946309,-0.06375838926174504
135,-2.093959731543624,1.3053691275167782
136,1.1275167785234892,0.33557046979865746
137,-3.1677852348993287,0.9060402684563762
138,-2.093959731543624,1.248322147651007
139,-4.51006711409396,0.449664429530201
140,0.5906040268456376,3.073825503355705
141,0.724832214765101,0.5067114093959733
142,-3.1677852348993287,0.9630872483221475
143,2.7382550335570475,-0.8053691275167782
144,-4.51006711409396,-3.030201342281879
145,-2.6308724832214763,1.1342281879194633
146,-2.496644295302014,-1.6040268456375837
147,-2.7651006711409396,-0.2348993288590604
148,-1.5570469798657722,3.5872483221476514
149,-0.7516778523489931,0.050335570469798974
150,-2.496644295302014,-1.6610738255033555
151,-1.6912751677852347,1.0201342281879198
152,5.557046979865772,0.449664429530201
153,-1.9597315436241614,0.050335570469798974
154,-1.422818791946309,-0.46308724832214754
155,-1.422818791946309,0.449664429530201
156,-4.51006711409396,0.050335570469798974
157,0.8590604026845643,-0.006711409395973256
158,-0.8859060402684564,-1.9463087248322148
159,-2.3624161073825505,1.476510067114094
160,-2.899328859060403,0.050335570469798974
161,0.053691275167786046,-0.1778523489932886
162,-1.422818791946309,0.5067114093959733
163,-1.2885906040268456,0.10738255033557031
164,-0.7516778523489931,-2.3456375838926173
165,-3.704697986577181,-0.7483221476510065
166,-1.1543624161073822,-1.261744966442953
167,1.6644295302013425,-0.6912751677852347
168,-0.7516778523489931,1.077181208053691
169,-1.0201342281879198,-2.174496644295302
170,3.275167785234899,0.22147651006711389
171,-1.2885906040268456,-0.40604026845637575
172,-1.6912751677852347,-1.3187919463087248
173,8.107382550335572,-1.261744966442953
174,-4.10738255033557,0.33557046979865746
175,-1.5570469798657722,-0.8624161073825505
176,-0.7516778523489931,-0.06375838926174504
177,4.751677852348994,-0.006711409395973256
178,-4.644295302013423,3.1308724832214763
179,6.496644295302014,0.9630872483221475
180,-3.1677852348993287,-1.3758389261744965
181,-0.34899328859060397,-0.8053691275167782
182,-1.9597315436241614,0.9060402684563762
183,-3.302013422818792,0.449664429530201
184,4.080536912751677,1.7617449664429534
185,-1.6912751677852347,-0.40604026845637575
186,-0.8859060402684564,0.9630872483221475
187,-1.5570469798657722,-0.2348993288590604
188,0.32214765100671094,-1.546979865771812
189,-0.7516778523489931,1.1342281879194633
190,-1.6912751677852347,-1.0906040268456376
191,-2.899328859060403,2.046979865771812
192,1.1275167785234892,1.6476510067114098
193,5.825503355704699,1.1342281879194633
194,-1.9597315436241614,1.7046979865771812
195,3.1409395973154357,-0.7483221476510065
196,5.422818791946309,-0.6912751677852347
197,1.3959731543624159,0.22147651006711389
198,-1.6912751677852347,-1.1476510067114094
199,-0.21476510067114063,1.0201342281879198
200,0.4563758389261743,0.16442953020134254
201,1.1275167785234892,-0.12080536912751683
202,-3.973154362416107,0.10738255033557031
203,-2.6308724832214763,-3.37248322147651
204,-2.496644295302014,-0.1778523489932886
205,-2.093959731543624,-0.46308724832214754
206,-1.1543624161073822,1.8187919463087248
207,-1.422818791946309,0.10738255033557031
208,1.1275167785234892,0.6208053691275168
209,-3.570469798657718,0.7348993288590604
210,-2.7651006711409396,-1.546979865771812
211,1.9328859060402692,-0.6342281879194629
212,-0.4832214765100673,-0.006711409395973256
213,-0.21476510067114063,-0.5771812080536911
214,-1.5570469798657722,-0.40604026845637575
215,3.5436241610738257,1.476510067114094
